BallSpeed,WaveInterval,BallsPerWave,WaveDelay,DistractionCount,DistractionSpeed,CubeMode,BallSize,ColorShift,SpawnDistance,SuccessTarget
2.321698,1.978294,5,1.049929,10,6.563035,2,0.5304579,0,11.86264,1
2.321698,1.978294,5,1.049929,10,6.563035,2,0.5304579,0,11.86264,1
2.321698,1.978294,5,1.049929,10,6.563035,2,0.5304579,0,11.86264,1
6.248503,1.956387,5,0.9865904,10,4.798949,0,1.146943,1,10.85774,1
6.248503,1.956387,5,0.9865904,10,4.798949,0,1.146943,1,10.85774,0
6.248503,1.956387,5,0.9865904,10,4.798949,0,1.146943,1,10.85774,1
6.248503,1.956387,5,0.9865904,10,4.798949,0,1.146943,1,10.85774,0
6.248503,1.956387,5,0.9865904,10,4.798949,0,1.146943,1,10.85774,0
5.115104,1.351091,1,0.2818301,2,4.098096,0,1.396126,1,8.389486,1
4.266088,2.396596,4,1.148814,5,2.14134,2,0.5614103,0,8.049013,1
4.266088,2.396596,4,1.148814,5,2.14134,2,0.5614103,0,8.049013,0
4.266088,2.396596,4,1.148814,5,2.14134,2,0.5614103,0,8.049013,1
7.495881,2.209595,2,1.145435,6,4.521118,0,0.5889581,1,8.356346,0
7.495881,2.209595,2,1.145435,6,4.521118,0,0.5889581,1,8.356346,1
5.816421,2.867739,2,0.3122906,8,6.330065,0,1.051177,1,11.95457,0
6.139386,2.406678,5,0.6636226,6,2.168196,1,0.6090521,0,10.77959,0
6.139386,2.406678,5,0.6636226,6,2.168196,1,0.6090521,0,10.77959,0
6.139386,2.406678,5,0.6636226,6,2.168196,1,0.6090521,0,10.77959,1
6.139386,2.406678,5,0.6636226,6,2.168196,1,0.6090521,0,10.77959,0
10.39717,2.085457,1,1.123592,5,5.358159,0,1.4768,0,10.27278,0
4.333967,2.679994,4,0.2022678,6,4.753206,2,1.337164,1,11.9961,1
4.333967,2.679994,4,0.2022678,6,4.753206,2,1.337164,1,11.9961,1
4.333967,2.679994,4,0.2022678,6,4.753206,2,1.337164,1,11.9961,1
7.230766,0.8563866,2,0.2999821,0,3.791158,1,0.6941822,1,7.246716,0
7.230766,0.8563866,2,0.2999821,0,3.791158,1,0.6941822,1,7.246716,0
3.889014,2.93022,5,0.4103898,5,4.276328,1,0.7048509,0,8.052917,1
3.889014,2.93022,5,0.4103898,5,4.276328,1,0.7048509,0,8.052917,1
3.889014,2.93022,5,0.4103898,5,4.276328,1,0.7048509,0,8.052917,0
3.889014,2.93022,5,0.4103898,5,4.276328,1,0.7048509,0,8.052917,0
4.10766,1.80898,3,0.6575086,5,2.444052,0,0.6468012,0,7.07833,1
4.10766,1.80898,3,0.6575086,5,2.444052,0,0.6468012,0,7.07833,1
8.358833,1.666677,5,1.318731,4,2.61732,1,0.5103901,1,11.81514,0
4.176358,0.7170452,3,1.094762,2,2.114937,1,0.7646212,0,10.57162,1
4.176358,0.7170452,3,1.094762,2,2.114937,1,0.7646212,0,10.57162,1
2.332134,0.5654249,3,1.46538,3,5.349821,1,0.7222596,0,8.516065,1
2.332134,0.5654249,3,1.46538,3,5.349821,1,0.7222596,0,8.516065,1
2.332134,0.5654249,3,1.46538,3,5.349821,1,0.7222596,0,8.516065,1
5.297403,1.152058,3,0.9829053,10,3.318513,0,1.358769,1,10.79602,0
5.297403,1.152058,3,0.9829053,10,3.318513,0,1.358769,1,10.79602,0
3.478519,0.8915933,5,1.042287,10,1.1274,1,1.129294,1,9.661411,1
3.478519,0.8915933,5,1.042287,10,1.1274,1,1.129294,1,9.661411,1
3.478519,0.8915933,5,1.042287,10,1.1274,1,1.129294,1,9.661411,1
3.478519,0.8915933,5,1.042287,10,1.1274,1,1.129294,1,9.661411,1
6.876936,0.6579815,2,1.39105,10,1.828399,0,1.120507,0,9.137446,1
3.866465,2.465011,5,1.202774,3,1.524322,2,0.7424153,1,11.08902,1
3.866465,2.465011,5,1.202774,3,1.524322,2,0.7424153,1,11.08902,1
3.866465,2.465011,5,1.202774,3,1.524322,2,0.7424153,1,11.08902,1
3.866465,2.465011,5,1.202774,3,1.524322,2,0.7424153,1,11.08902,1
3.112452,1.460929,4,0.5942568,9,1.429645,2,1.317197,0,7.123255,0
6.453314,2.187255,4,1.062151,10,1.749444,0,1.491997,1,8.924474,1
6.453314,2.187255,4,1.062151,10,1.749444,0,1.491997,1,8.924474,1
6.453314,2.187255,4,1.062151,10,1.749444,0,1.491997,1,8.924474,1
6.453314,2.187255,4,1.062151,10,1.749444,0,1.491997,1,8.924474,1
2.763201,1.336149,5,0.8266407,1,1.303885,0,0.946386,1,10.73714,0
2.763201,1.336149,5,0.8266407,1,1.303885,0,0.946386,1,10.73714,0
2.763201,1.336149,5,0.8266407,1,1.303885,0,0.946386,1,10.73714,0
4.422194,0.5657089,3,0.2051241,0,1.409269,0,0.9579533,1,8.469501,0
4.422194,0.5657089,3,0.2051241,0,1.409269,0,0.9579533,1,8.469501,0
4.422194,0.5657089,3,0.2051241,0,1.409269,0,0.9579533,1,8.469501,0
2.341146,1.659007,4,0.4292926,4,3.432006,0,1.205415,1,9.416226,0
2.341146,1.659007,4,0.4292926,4,3.432006,0,1.205415,1,9.416226,0
2.341146,1.659007,4,0.4292926,4,3.432006,0,1.205415,1,9.416226,0
2.520802,0.5995554,4,1.214359,5,2.650671,0,0.7057482,0,9.096029,1
2.520802,0.5995554,4,1.214359,5,2.650671,0,0.7057482,0,9.096029,1
2.520802,0.5995554,4,1.214359,5,2.650671,0,0.7057482,0,9.096029,1
2.520802,0.5995554,4,1.214359,5,2.650671,0,0.7057482,0,9.096029,1
3.228292,2.403734,3,0.7638973,7,5.397363,0,0.5065542,1,8.257103,0
3.228292,2.403734,3,0.7638973,7,5.397363,0,0.5065542,1,8.257103,0
3.228292,2.403734,3,0.7638973,7,5.397363,0,0.5065542,1,8.257103,1
2.316737,2.361875,5,1.316484,4,5.495716,2,1.032783,1,11.62828,0
5.100563,1.827649,3,0.8849352,0,1.455571,1,0.8912585,1,11.31714,0
5.100563,1.827649,3,0.8849352,0,1.455571,1,0.8912585,1,11.31714,0
7.21318,1.434655,5,0.5559127,4,3.095574,0,1.156471,0,9.527659,1
7.21318,1.434655,5,0.5559127,4,3.095574,0,1.156471,0,9.527659,1
7.21318,1.434655,5,0.5559127,4,3.095574,0,1.156471,0,9.527659,1
7.21318,1.434655,5,0.5559127,4,3.095574,0,1.156471,0,9.527659,0
6.295029,1.405082,5,0.7387239,3,5.070722,1,1.275435,1,7.678797,1
6.295029,1.405082,5,0.7387239,3,5.070722,1,1.275435,1,7.678797,1
6.295029,1.405082,5,0.7387239,3,5.070722,1,1.275435,1,7.678797,1
6.295029,1.405082,5,0.7387239,3,5.070722,1,1.275435,1,7.678797,1
5.206954,1.654037,2,0.9788186,2,5.533194,2,1.336777,0,9.178807,0
7.820994,0.9597226,4,0.6673632,3,5.224335,0,0.8676722,0,11.08461,1
7.820994,0.9597226,4,0.6673632,3,5.224335,0,0.8676722,0,11.08461,1
7.820994,0.9597226,4,0.6673632,3,5.224335,0,0.8676722,0,11.08461,1
7.820994,0.9597226,4,0.6673632,3,5.224335,0,0.8676722,0,11.08461,1
3.456229,0.78161,4,1.164257,5,2.258847,1,0.7380525,0,11.57914,1
3.456229,0.78161,4,1.164257,5,2.258847,1,0.7380525,0,11.57914,1
3.456229,0.78161,4,1.164257,5,2.258847,1,0.7380525,0,11.57914,1
2.006296,0.8651118,4,0.1570426,5,5.17496,0,1.485237,1,10.48732,0
2.006296,0.8651118,4,0.1570426,5,5.17496,0,1.485237,1,10.48732,1
2.006296,0.8651118,4,0.1570426,5,5.17496,0,1.485237,1,10.48732,1
6.019871,0.7499346,1,0.1187141,7,1.15498,0,0.6563805,1,11.1693,0
4.078969,2.698342,4,1.328429,7,1.114057,1,1.163054,1,10.90851,1
4.078969,2.698342,4,1.328429,7,1.114057,1,1.163054,1,10.90851,1
4.078969,2.698342,4,1.328429,7,1.114057,1,1.163054,1,10.90851,1
3.843718,2.794183,1,0.4879261,3,4.728238,1,1.244547,1,10.70676,1
6.300576,2.14518,5,1.148172,10,1.387329,0,1.091648,0,7.905445,0
6.300576,2.14518,5,1.148172,10,1.387329,0,1.091648,0,7.905445,1
6.300576,2.14518,5,1.148172,10,1.387329,0,1.091648,0,7.905445,1
6.300576,2.14518,5,1.148172,10,1.387329,0,1.091648,0,7.905445,1
8.725295,1.814185,2,0.2276136,1,4.631747,1,0.7579435,0,8.137619,0
8.725295,1.814185,2,0.2276136,1,4.631747,1,0.7579435,0,8.137619,0
4.112682,0.5038391,5,1.152763,10,5.336306,1,1.162294,0,8.482707,1
9.061949,0.8344688,3,0.7185519,2,6.039256,1,0.6096203,0,9.819367,0
6.072177,2.158996,3,1.246658,6,5.340745,2,1.003401,0,10.15507,0
6.597325,0.7207467,1,0.9756898,2,1.286807,0,0.5465066,0,10.09536,0
6.597325,0.7207467,1,0.9756898,2,1.286807,0,0.5465066,0,10.09536,0
2.358274,2.03916,2,0.7191222,0,5.085456,2,0.8760988,1,11.04875,0
4.390793,0.7078548,3,0.3281905,10,1.281356,0,1.260491,1,9.639739,1
8.170077,1.315184,3,0.8349978,0,5.584014,1,1.155067,1,8.469406,1
7.05852,0.7446678,2,0.8164161,9,2.994993,1,1.46662,1,9.329371,0
6.986568,0.8642539,3,0.4584228,7,1.176285,2,1.262587,1,9.672765,0
6.986568,0.8642539,3,0.4584228,7,1.176285,2,1.262587,1,9.672765,0
6.986568,0.8642539,3,0.4584228,7,1.176285,2,1.262587,1,9.672765,0
5.103911,1.615876,3,1.065605,0,4.432806,1,0.9992326,1,8.179463,1
5.103911,1.615876,3,1.065605,0,4.432806,1,0.9992326,1,8.179463,0
5.103911,1.615876,3,1.065605,0,4.432806,1,0.9992326,1,8.179463,1
6.112254,0.9792867,4,1.427828,5,4.614246,0,1.002137,1,9.853503,1
6.112254,0.9792867,4,1.427828,5,4.614246,0,1.002137,1,9.853503,0
6.112254,0.9792867,4,1.427828,5,4.614246,0,1.002137,1,9.853503,1
6.112254,0.9792867,4,1.427828,5,4.614246,0,1.002137,1,9.853503,1
5.029733,1.525148,2,0.4930112,3,5.717499,1,0.5898604,1,7.785133,1
5.029733,1.525148,2,0.4930112,3,5.717499,1,0.5898604,1,7.785133,1
3.107653,2.055296,4,0.4976561,7,1.744234,0,1.44087,1,11.62901,1
3.107653,2.055296,4,0.4976561,7,1.744234,0,1.44087,1,11.62901,1
3.107653,2.055296,4,0.4976561,7,1.744234,0,1.44087,1,11.62901,0
2.235377,0.7701771,1,1.386412,4,4.100831,2,1.109932,0,7.640567,1
5.131652,1.927396,4,0.7709998,1,3.98814,0,0.61316,1,9.947481,0
5.131652,1.927396,4,0.7709998,1,3.98814,0,0.61316,1,9.947481,1
5.131652,1.927396,4,0.7709998,1,3.98814,0,0.61316,1,9.947481,1
5.131652,1.927396,4,0.7709998,1,3.98814,0,0.61316,1,9.947481,1
4.113982,2.144182,5,0.8893541,5,1.827054,1,1.47721,1,11.2179,1
4.113982,2.144182,5,0.8893541,5,1.827054,1,1.47721,1,11.2179,1
4.113982,2.144182,5,0.8893541,5,1.827054,1,1.47721,1,11.2179,1
4.113982,2.144182,5,0.8893541,5,1.827054,1,1.47721,1,11.2179,1
4.113982,2.144182,5,0.8893541,5,1.827054,1,1.47721,1,11.2179,1
10.75554,1.149375,3,0.8562132,5,5.46946,0,0.6522818,1,9.989269,0
10.75554,1.149375,3,0.8562132,5,5.46946,0,0.6522818,1,9.989269,0
6.267115,2.313004,1,0.7955099,5,4.837178,0,0.8798773,0,7.893297,0
5.530352,1.767895,3,0.1916494,6,5.77778,1,1.459002,0,11.3635,1
5.530352,1.767895,3,0.1916494,6,5.77778,1,1.459002,0,11.3635,1
5.530352,1.767895,3,0.1916494,6,5.77778,1,1.459002,0,11.3635,0
7.074649,2.037381,5,0.9511247,7,1.057132,0,0.8537889,1,8.310218,0
7.050669,0.5598595,2,0.4153053,3,2.633368,0,0.8272457,0,8.987466,1
7.050669,0.5598595,2,0.4153053,3,2.633368,0,0.8272457,0,8.987466,1
2.292721,1.658442,2,0.1742998,10,5.85143,2,0.8540333,1,8.755656,1
2.292721,1.658442,2,0.1742998,10,5.85143,2,0.8540333,1,8.755656,1
3.742956,0.7550214,5,1.299003,3,2.881462,1,1.13618,0,11.11916,1
3.742956,0.7550214,5,1.299003,3,2.881462,1,1.13618,0,11.11916,1
3.742956,0.7550214,5,1.299003,3,2.881462,1,1.13618,0,11.11916,1
3.742956,0.7550214,5,1.299003,3,2.881462,1,1.13618,0,11.11916,1
3.742956,0.7550214,5,1.299003,3,2.881462,1,1.13618,0,11.11916,1
3.066478,0.9570799,3,1.2667,4,2.87005,1,0.9406001,0,8.24486,1
3.066478,0.9570799,3,1.2667,4,2.87005,1,0.9406001,0,8.24486,1
3.066478,0.9570799,3,1.2667,4,2.87005,1,0.9406001,0,8.24486,1
7.520644,1.914233,4,0.3771194,6,1.402655,1,0.9909409,0,11.27991,1
7.520644,1.914233,4,0.3771194,6,1.402655,1,0.9909409,0,11.27991,0
7.520644,1.914233,4,0.3771194,6,1.402655,1,0.9909409,0,11.27991,0
7.520644,1.914233,4,0.3771194,6,1.402655,1,0.9909409,0,11.27991,0
8.314087,2.18936,3,0.7220361,1,6.745938,0,1.328094,0,11.87773,0
8.314087,2.18936,3,0.7220361,1,6.745938,0,1.328094,0,11.87773,0
8.314087,2.18936,3,0.7220361,1,6.745938,0,1.328094,0,11.87773,1
8.468467,0.8496938,2,0.9294254,3,4.100834,1,1.489598,1,11.28307,1
8.468467,0.8496938,2,0.9294254,3,4.100834,1,1.489598,1,11.28307,0
2.642757,2.02849,3,0.1379922,7,4.581259,1,0.6895517,0,10.86294,1
2.642757,2.02849,3,0.1379922,7,4.581259,1,0.6895517,0,10.86294,1
2.642757,2.02849,3,0.1379922,7,4.581259,1,0.6895517,0,10.86294,0
6.36638,0.5864983,1,1.299692,4,2.641395,1,1.134655,1,10.974,1
3.056228,2.345213,3,1.173918,0,6.816885,0,1.296929,1,8.179581,1
3.056228,2.345213,3,1.173918,0,6.816885,0,1.296929,1,8.179581,1
3.056228,2.345213,3,1.173918,0,6.816885,0,1.296929,1,8.179581,1
6.556495,2.358464,4,0.753871,1,1.895697,2,1.208934,0,10.95294,1
6.556495,2.358464,4,0.753871,1,1.895697,2,1.208934,0,10.95294,1
6.556495,2.358464,4,0.753871,1,1.895697,2,1.208934,0,10.95294,1
6.556495,2.358464,4,0.753871,1,1.895697,2,1.208934,0,10.95294,0
2.888247,1.736399,2,0.4177107,4,2.109194,2,0.6811217,1,7.036207,1
2.888247,1.736399,2,0.4177107,4,2.109194,2,0.6811217,1,7.036207,1
8.834373,0.9631176,4,0.2604919,2,1.361006,1,1.177477,0,9.633368,1
8.834373,0.9631176,4,0.2604919,2,1.361006,1,1.177477,0,9.633368,0
5.384582,2.941082,3,0.1811776,4,1.312274,1,1.182862,0,10.68383,0
5.384582,2.941082,3,0.1811776,4,1.312274,1,1.182862,0,10.68383,1
5.384582,2.941082,3,0.1811776,4,1.312274,1,1.182862,0,10.68383,1
10.92841,0.9757881,2,1.196583,8,4.173492,0,0.6888,0,11.86131,0
10.92841,0.9757881,2,1.196583,8,4.173492,0,0.6888,0,11.86131,0
8.239595,0.8465483,1,1.090247,6,6.125119,0,1.223398,0,8.054239,1
7.576868,2.090733,5,1.260016,0,4.94671,0,0.6527258,0,11.28732,0
7.576868,2.090733,5,1.260016,0,4.94671,0,0.6527258,0,11.28732,1
7.576868,2.090733,5,1.260016,0,4.94671,0,0.6527258,0,11.28732,1
7.576868,2.090733,5,1.260016,0,4.94671,0,0.6527258,0,11.28732,0
7.576868,2.090733,5,1.260016,0,4.94671,0,0.6527258,0,11.28732,1
3.349993,2.240656,3,0.7747131,8,4.918577,0,1.420487,1,11.61208,1
3.349993,2.240656,3,0.7747131,8,4.918577,0,1.420487,1,11.61208,1
3.349993,2.240656,3,0.7747131,8,4.918577,0,1.420487,1,11.61208,1
6.337457,2.570778,3,0.9518363,0,3.31301,1,1.240666,0,11.38542,1
6.337457,2.570778,3,0.9518363,0,3.31301,1,1.240666,0,11.38542,1
6.337457,2.570778,3,0.9518363,0,3.31301,1,1.240666,0,11.38542,0
4.303238,2.647728,4,0.7378922,2,6.003851,1,0.6298457,0,7.146506,1
4.303238,2.647728,4,0.7378922,2,6.003851,1,0.6298457,0,7.146506,1
4.303238,2.647728,4,0.7378922,2,6.003851,1,0.6298457,0,7.146506,1
4.303238,2.647728,4,0.7378922,2,6.003851,1,0.6298457,0,7.146506,1
8.873521,2.045272,1,0.6491016,3,3.339263,1,0.6082166,0,9.88964,1
3.586654,0.8963848,4,0.6286501,8,3.367439,1,0.7536322,1,10.38518,1
3.586654,0.8963848,4,0.6286501,8,3.367439,1,0.7536322,1,10.38518,1
3.586654,0.8963848,4,0.6286501,8,3.367439,1,0.7536322,1,10.38518,1
3.586654,0.8963848,4,0.6286501,8,3.367439,1,0.7536322,1,10.38518,1
2.557868,1.619805,4,0.7378803,4,3.591826,0,1.239799,0,10.40582,1
2.557868,1.619805,4,0.7378803,4,3.591826,0,1.239799,0,10.40582,1
2.557868,1.619805,4,0.7378803,4,3.591826,0,1.239799,0,10.40582,1
2.557868,1.619805,4,0.7378803,4,3.591826,0,1.239799,0,10.40582,0
8.941599,2.039011,2,0.3848433,3,4.908104,1,1.498136,1,9.722077,0
8.941599,2.039011,2,0.3848433,3,4.908104,1,1.498136,1,9.722077,0
2.947824,2.873256,1,0.4635865,10,4.714729,2,0.6084432,1,8.949737,1
3.669589,2.495198,5,0.871159,1,2.592183,2,0.782703,0,9.688489,1
3.669589,2.495198,5,0.871159,1,2.592183,2,0.782703,0,9.688489,1
3.669589,2.495198,5,0.871159,1,2.592183,2,0.782703,0,9.688489,1
3.669589,2.495198,5,0.871159,1,2.592183,2,0.782703,0,9.688489,1
3.669589,2.495198,5,0.871159,1,2.592183,2,0.782703,0,9.688489,1
4.500903,2.525431,2,1.008176,4,6.061524,2,0.9526069,0,8.280174,1
4.500903,2.525431,2,1.008176,4,6.061524,2,0.9526069,0,8.280174,1
4.882792,2.460602,2,1.488055,3,6.412285,2,1.191337,0,10.61149,0
4.882792,2.460602,2,1.488055,3,6.412285,2,1.191337,0,10.61149,1
5.224635,0.5437335,4,1.469073,4,1.541812,0,0.6563191,0,8.356269,1
5.224635,0.5437335,4,1.469073,4,1.541812,0,0.6563191,0,8.356269,1
5.224635,0.5437335,4,1.469073,4,1.541812,0,0.6563191,0,8.356269,1
5.224635,0.5437335,4,1.469073,4,1.541812,0,0.6563191,0,8.356269,1
6.759143,0.6859003,1,0.4462606,7,3.299266,0,0.7477677,1,10.25486,0
10.72302,0.9910013,3,1.128378,6,5.582312,0,0.6485819,1,10.38831,0
8.534257,1.949033,4,1.318042,5,5.247278,1,1.265909,1,8.572655,0
8.534257,1.949033,4,1.318042,5,5.247278,1,1.265909,1,8.572655,1
8.534257,1.949033,4,1.318042,5,5.247278,1,1.265909,1,8.572655,0
8.534257,1.949033,4,1.318042,5,5.247278,1,1.265909,1,8.572655,0
6.198613,0.5957861,3,0.7186596,5,2.657871,1,0.8120434,0,9.723193,0
6.198613,0.5957861,3,0.7186596,5,2.657871,1,0.8120434,0,9.723193,1
6.198613,0.5957861,3,0.7186596,5,2.657871,1,0.8120434,0,9.723193,1
4.90867,1.164977,3,1.240455,10,3.809464,0,0.6545996,1,10.43316,1
4.90867,1.164977,3,1.240455,10,3.809464,0,0.6545996,1,10.43316,1
4.90867,1.164977,3,1.240455,10,3.809464,0,0.6545996,1,10.43316,0
8.297315,1.072758,5,0.8686377,4,1.735389,0,0.7156735,0,8.167797,0
2.407914,1.436652,4,0.7729772,9,5.527076,2,1.387251,0,9.119937,0
2.407914,1.436652,4,0.7729772,9,5.527076,2,1.387251,0,9.119937,1
2.407914,1.436652,4,0.7729772,9,5.527076,2,1.387251,0,9.119937,1
2.407914,1.436652,4,0.7729772,9,5.527076,2,1.387251,0,9.119937,0
3.955576,1.402431,2,0.6177152,7,6.736767,0,0.6671304,1,10.68125,0
8.389379,0.844994,1,0.5148774,5,4.177952,0,0.747573,1,8.585237,0
2.463126,1.980495,1,0.8108213,8,4.068342,2,1.295663,1,7.239199,1
8.589009,0.7938211,3,0.2726132,8,1.64169,2,1.222793,0,11.42778,0
8.589009,0.7938211,3,0.2726132,8,1.64169,2,1.222793,0,11.42778,1
8.589009,0.7938211,3,0.2726132,8,1.64169,2,1.222793,0,11.42778,0
10.70298,0.716368,1,0.7678658,9,1.159753,1,1.280536,1,10.93505,0
2.709191,0.5452096,1,0.4311306,4,5.61077,2,0.6688946,1,7.791461,1
3.9735,1.37408,2,0.7357686,5,4.788633,2,1.1218,0,8.693362,0
3.9735,1.37408,2,0.7357686,5,4.788633,2,1.1218,0,8.693362,0
6.154979,1.302238,1,0.3993219,9,6.126689,0,1.189456,1,9.193971,1
2.223167,2.272926,3,1.255723,7,2.671926,1,1.299714,0,10.8773,1
2.223167,2.272926,3,1.255723,7,2.671926,1,1.299714,0,10.8773,1
2.223167,2.272926,3,1.255723,7,2.671926,1,1.299714,0,10.8773,1
6.320077,0.7263697,3,1.445496,7,2.761573,1,0.7488403,0,9.947802,1
6.320077,0.7263697,3,1.445496,7,2.761573,1,0.7488403,0,9.947802,1
6.320077,0.7263697,3,1.445496,7,2.761573,1,0.7488403,0,9.947802,1
7.45493,1.327957,3,1.399509,3,2.884618,1,1.44973,0,9.765892,1
7.45493,1.327957,3,1.399509,3,2.884618,1,1.44973,0,9.765892,0
7.45493,1.327957,3,1.399509,3,2.884618,1,1.44973,0,9.765892,0
7.45493,1.327957,3,1.399509,3,2.884618,1,1.44973,0,9.765892,1
7.45493,1.327957,3,1.399509,3,2.884618,1,1.44973,0,9.765892,0
4.954728,0.5638626,3,0.5215117,4,4.460851,0,1.278816,1,10.64717,1
4.954728,0.5638626,3,0.5215117,4,4.460851,0,1.278816,1,10.64717,1
4.954728,0.5638626,3,0.5215117,4,4.460851,0,1.278816,1,10.64717,1
4.542639,2.871674,4,0.9279501,2,6.581244,1,1.418118,0,7.258642,1
4.542639,2.871674,4,0.9279501,2,6.581244,1,1.418118,0,7.258642,0
4.542639,2.871674,4,0.9279501,2,6.581244,1,1.418118,0,7.258642,0
4.542639,2.871674,4,0.9279501,2,6.581244,1,1.418118,0,7.258642,1
5.789871,1.448004,5,0.3355066,7,1.349211,2,0.8001158,0,10.57134,1
5.789871,1.448004,5,0.3355066,7,1.349211,2,0.8001158,0,10.57134,0
7.072554,1.397851,5,1.044378,9,6.856212,0,0.975746,0,10.63315,1
7.072554,1.397851,5,1.044378,9,6.856212,0,0.975746,0,10.63315,0
7.072554,1.397851,5,1.044378,9,6.856212,0,0.975746,0,10.63315,1
7.072554,1.397851,5,1.044378,9,6.856212,0,0.975746,0,10.63315,0
7.072554,1.397851,5,1.044378,9,6.856212,0,0.975746,0,10.63315,0
6.96681,2.188854,1,0.8028063,3,2.350275,2,1.462587,0,10.67006,0
6.469188,0.7975627,4,0.8428597,7,4.633111,0,0.7420674,0,11.13184,1
6.469188,0.7975627,4,0.8428597,7,4.633111,0,0.7420674,0,11.13184,0
6.469188,0.7975627,4,0.8428597,7,4.633111,0,0.7420674,0,11.13184,0
8.479459,0.9791708,3,0.9587008,3,6.211585,1,1.316957,1,7.610804,0
8.479459,0.9791708,3,0.9587008,3,6.211585,1,1.316957,1,7.610804,1
8.479459,0.9791708,3,0.9587008,3,6.211585,1,1.316957,1,7.610804,1
6.210146,2.838501,4,0.461152,6,5.46135,1,0.7417701,1,10.27864,0
6.210146,2.838501,4,0.461152,6,5.46135,1,0.7417701,1,10.27864,0
6.696557,0.7798207,2,0.976741,4,3.170402,1,1.154229,1,9.081388,1
6.696557,0.7798207,2,0.976741,4,3.170402,1,1.154229,1,9.081388,0
6.375484,0.7084886,2,0.1930955,10,4.061778,1,1.004397,1,7.874621,1
6.375484,0.7084886,2,0.1930955,10,4.061778,1,1.004397,1,7.874621,1
5.660585,1.906121,5,1.052477,9,1.539254,1,0.9954914,0,7.249928,1
5.660585,1.906121,5,1.052477,9,1.539254,1,0.9954914,0,7.249928,0
5.660585,1.906121,5,1.052477,9,1.539254,1,0.9954914,0,7.249928,1
5.660585,1.906121,5,1.052477,9,1.539254,1,0.9954914,0,7.249928,1
5.660585,1.906121,5,1.052477,9,1.539254,1,0.9954914,0,7.249928,1
9.646027,2.080379,1,0.4512351,9,5.992904,1,0.7168248,1,9.095833,0
3.233192,1.917746,1,0.1632181,6,2.148962,2,0.9091997,1,10.57557,1
4.015237,1.774858,4,1.18203,10,3.781303,2,1.066243,0,8.27084,1
4.015237,1.774858,4,1.18203,10,3.781303,2,1.066243,0,8.27084,0
4.015237,1.774858,4,1.18203,10,3.781303,2,1.066243,0,8.27084,0
4.015237,1.774858,4,1.18203,10,3.781303,2,1.066243,0,8.27084,1
4.015237,1.774858,4,1.18203,10,3.781303,2,1.066243,0,8.27084,0
4.611014,2.32645,4,1.327826,8,3.262582,1,1.339824,1,7.79509,1
4.611014,2.32645,4,1.327826,8,3.262582,1,1.339824,1,7.79509,1
4.611014,2.32645,4,1.327826,8,3.262582,1,1.339824,1,7.79509,1
4.611014,2.32645,4,1.327826,8,3.262582,1,1.339824,1,7.79509,1
2.251627,0.5023097,2,0.7904567,3,5.298154,2,0.7782196,1,8.00501,0
2.251627,0.5023097,2,0.7904567,3,5.298154,2,0.7782196,1,8.00501,1
4.026508,2.31327,5,0.7291899,6,6.371888,1,1.134795,1,11.50613,1
4.026508,2.31327,5,0.7291899,6,6.371888,1,1.134795,1,11.50613,1
4.026508,2.31327,5,0.7291899,6,6.371888,1,1.134795,1,11.50613,1
4.026508,2.31327,5,0.7291899,6,6.371888,1,1.134795,1,11.50613,0
4.026508,2.31327,5,0.7291899,6,6.371888,1,1.134795,1,11.50613,1
6.455878,2.343505,5,0.2006295,5,4.382305,2,0.7791241,1,7.132125,1
6.455878,2.343505,5,0.2006295,5,4.382305,2,0.7791241,1,7.132125,1
6.455878,2.343505,5,0.2006295,5,4.382305,2,0.7791241,1,7.132125,1
6.455878,2.343505,5,0.2006295,5,4.382305,2,0.7791241,1,7.132125,0
7.285875,2.130984,1,0.4015685,6,4.24611,0,1.499738,1,10.02902,1
9.233066,0.8589252,1,0.3407001,10,2.551697,0,0.9694232,1,11.58428,0
11.1802,1.096239,4,0.4104035,7,1.504082,0,0.8921599,0,11.28374,0
11.1802,1.096239,4,0.4104035,7,1.504082,0,0.8921599,0,11.28374,0
6.520757,0.6825862,3,0.9920735,2,3.516051,0,0.584247,0,10.07854,0
6.520757,0.6825862,3,0.9920735,2,3.516051,0,0.584247,0,10.07854,1
6.520757,0.6825862,3,0.9920735,2,3.516051,0,0.584247,0,10.07854,1
2.107902,0.6297507,3,0.4317058,2,4.309947,2,0.8189005,1,11.247,1
2.107902,0.6297507,3,0.4317058,2,4.309947,2,0.8189005,1,11.247,1
2.107902,0.6297507,3,0.4317058,2,4.309947,2,0.8189005,1,11.247,1
6.462586,1.24995,2,0.6031609,8,3.679629,1,0.5612293,0,10.0235,1
6.462586,1.24995,2,0.6031609,8,3.679629,1,0.5612293,0,10.0235,1
7.46846,1.040291,5,1.186264,2,2.572658,1,0.7977754,0,11.14311,0
7.46846,1.040291,5,1.186264,2,2.572658,1,0.7977754,0,11.14311,1
7.46846,1.040291,5,1.186264,2,2.572658,1,0.7977754,0,11.14311,1
7.46846,1.040291,5,1.186264,2,2.572658,1,0.7977754,0,11.14311,1
7.46846,1.040291,5,1.186264,2,2.572658,1,0.7977754,0,11.14311,0
3.54722,1.37738,1,0.1968663,9,5.872104,2,0.7385131,1,7.699283,0
